CF Comune,Comune,CF Partecipata,Quota
50800523,COMUNE DI SIENA,2238060970,6.5842557
50800523,COMUNE DI SIENA,3666520048,0.0027949596
50800523,COMUNE DI SIENA,2439760162,0.0054803127
50800523,COMUNE DI SIENA,3704340540,4.3242285e-06
50800523,COMUNE DI SIENA,3729650048,0.0027949596
50800523,COMUNE DI SIENA,3135180044,0.0013700782
50800523,COMUNE DI SIENA,2799890047,0.0011402997
50800523,COMUNE DI SIENA,92220516,3.3367283
50800523,COMUNE DI SIENA,3757240548,9.441979e-06
50800523,COMUNE DI SIENA,3124790548,0.0045794835
50800523,COMUNE DI SIENA,1519900524,0.99267155
50800523,COMUNE DI SIENA,3759560489,0.7550168
50800523,COMUNE DI SIENA,105450456,3.6989466e-05
50800523,COMUNE DI SIENA,1707120513,4.9922132e-06
50800523,COMUNE DI SIENA,1499110433,6.5842557
50800523,COMUNE DI SIENA,92049570523,0.01
50800523,COMUNE DI SIENA,1495500520,0.0975137
50800523,COMUNE DI SIENA,92046650526,96.77
50800523,COMUNE DI SIENA,92041260529,1.46
50800523,COMUNE DI SIENA,3781100486,5.638038e-07
50800523,COMUNE DI SIENA,1491800536,3.5191401e-06
50800523,COMUNE DI SIENA,1730320510,0.1319507
50800523,COMUNE DI SIENA,2836880340,0.78
50800523,COMUNE DI SIENA,3648230161,6.5842557
50800523,COMUNE DI SIENA,95045990249,1.96
50800523,COMUNE DI SIENA,1570320513,0.15300086
50800523,COMUNE DI SIENA,3362180964,2.0324308e-06
50800523,COMUNE DI SIENA,1968200301,0.0054803127
50800523,COMUNE DI SIENA,3289320545,7.753024e-06
50800523,COMUNE DI SIENA,1700070517,0.40330935
50800523,COMUNE DI SIENA,1554210508,0.41893464
50800523,COMUNE DI SIENA,3540870874,5.701007e-06
50800523,COMUNE DI SIENA,1616760516,0.15933086
50800523,COMUNE DI SIENA,1746570447,6.5842557
50800523,COMUNE DI SIENA,94250200485,1.4
50800523,COMUNE DI SIENA,81900532,3.3875575
50800523,COMUNE DI SIENA,3557430547,1.2950148e-06
50800523,COMUNE DI SIENA,3375700543,2.1083788e-06
50800523,COMUNE DI SIENA,645340480,1.2529506e-05
50800523,COMUNE DI SIENA,10934410969,1.1201437e-06
50800523,COMUNE DI SIENA,2253550970,3.3579705
50800523,COMUNE DI SIENA,1734560517,0.40622783
50800523,COMUNE DI SIENA,3245490044,0.005267228
50800523,COMUNE DI SIENA,3215460043,6.6833076e-05
50800523,COMUNE DI SIENA,3212700045,0.0027401564
50800523,COMUNE DI SIENA,3189750049,0.0054803127
50800523,COMUNE DI SIENA,1671350682,2.6073651
50800523,COMUNE DI SIENA,304790538,5.236683
50800523,COMUNE DI SIENA,92075350527,100.0
50800523,COMUNE DI SIENA,92065320522,3.55
50800523,COMUNE DI SIENA,10848990965,2.919284e-06
50800523,COMUNE DI SIENA,2462970415,3.2262852
50800523,COMUNE DI SIENA,2134230206,2.052232
50800523,COMUNE DI SIENA,314030180,0.00549327
50800523,COMUNE DI SIENA,1486000514,1.7740159e-06
50800523,COMUNE DI SIENA,6135080965,5.701007e-06
50800523,COMUNE DI SIENA,1169690524,18.0
50800523,COMUNE DI SIENA,1170590523,1e-08
50800523,COMUNE DI SIENA,1174090520,15.000001
50800523,COMUNE DI SIENA,6111950488,0.13426855
50800523,COMUNE DI SIENA,6082130482,0.9876384
50800523,COMUNE DI SIENA,6031960484,6.286159e-06
50800523,COMUNE DI SIENA,1193090527,0.28686067
50800523,COMUNE DI SIENA,5947000484,0.09898335
50800523,COMUNE DI SIENA,1152750525,0.90293306
50800523,COMUNE DI SIENA,5878200483,5.8288435e-07
50800523,COMUNE DI SIENA,5827920488,0.23304084
50800523,COMUNE DI SIENA,1217720539,5.624026
50800523,COMUNE DI SIENA,5826230483,0.36995822
50800523,COMUNE DI SIENA,1219980529,6.5842557
50800523,COMUNE DI SIENA,156300527,15.845114
50800523,COMUNE DI SIENA,1222630533,1.9003356e-06
50800523,COMUNE DI SIENA,961860525,3.7381537
50800523,COMUNE DI SIENA,2344270356,0.7657501
50800523,COMUNE DI SIENA,5591710487,1.3091707
50800523,COMUNE DI SIENA,91029880340,0.78
50800523,COMUNE DI SIENA,92001230520,1.4751699
50800523,COMUNE DI SIENA,2149060978,6.5842557
50800523,COMUNE DI SIENA,1142800521,13.17146
50800523,COMUNE DI SIENA,1072050527,18.0
50800523,COMUNE DI SIENA,1064080532,4.2980937e-06
50800523,COMUNE DI SIENA,6978460480,4.938192
50800523,COMUNE DI SIENA,7199530481,0.15063491
50800523,COMUNE DI SIENA,1062640485,0.00012630686
50800523,COMUNE DI SIENA,6933990480,0.86374855
50800523,COMUNE DI SIENA,2324550926,0.0006421834
50800523,COMUNE DI SIENA,6787250486,3.3980708
50800523,COMUNE DI SIENA,1122240524,8.812838
50800523,COMUNE DI SIENA,2336370511,6.5677996
50800523,COMUNE DI SIENA,6558130826,0.00037500003
50800523,COMUNE DI SIENA,6412571009,20.0
50800523,COMUNE DI SIENA,6398380482,1.1652042
50800523,COMUNE DI SIENA,1137980528,0.83216435
50800523,COMUNE DI SIENA,7743940962,0.083216436
50800523,COMUNE DI SIENA,2208500484,6.5842557
50800523,COMUNE DI SIENA,6299200482,3.7839963
50800523,COMUNE DI SIENA,6289200484,1.1512388e-05
50800523,COMUNE DI SIENA,7749101007,0.00012188549
50800523,COMUNE DI SIENA,6209860482,2.0
50800523,COMUNE DI SIENA,1125210524,33.999996
50800523,COMUNE DI SIENA,3791290541,1.9577353e-06
50800523,COMUNE DI SIENA,1247180522,80.0
50800523,COMUNE DI SIENA,5344720486,0.81664574
50800523,COMUNE DI SIENA,1396570523,0.90293306
50800523,COMUNE DI SIENA,1403750530,6.5842557
50800523,COMUNE DI SIENA,1407570520,0.2072164
50800523,COMUNE DI SIENA,2412500817,0.0009807693
50800523,COMUNE DI SIENA,814990479,4.330679e-06
50800523,COMUNE DI SIENA,2196910976,6.5842557
50800523,COMUNE DI SIENA,792090524,100.0
50800523,COMUNE DI SIENA,1427090533,3.098945e-05
50800523,COMUNE DI SIENA,756180527,6.5842557
50800523,COMUNE DI SIENA,4565970961,0.0023136365
50800523,COMUNE DI SIENA,2012320517,1.5905337
50800523,COMUNE DI SIENA,727560526,5.6373444
50800523,COMUNE DI SIENA,1458940531,3.098945e-05
50800523,COMUNE DI SIENA,275790525,3.1161103e-06
50800523,COMUNE DI SIENA,10658720965,3.6121792e-06
50800523,COMUNE DI SIENA,720100528,12.967627
50800523,COMUNE DI SIENA,1482520507,1.2798879e-06
50800523,COMUNE DI SIENA,80005860525,100.0
50800523,COMUNE DI SIENA,702220526,0.51
50800523,COMUNE DI SIENA,3813070541,7.830941e-06
50800523,COMUNE DI SIENA,92033810521,12.5
50800523,COMUNE DI SIENA,1251730535,1.4252518e-07
50800523,COMUNE DI SIENA,1388690487,0.098610215
50800523,COMUNE DI SIENA,1387010521,2.8186722
50800523,COMUNE DI SIENA,5276590485,1.1487924e-05
50800523,COMUNE DI SIENA,1286940521,28.45
50800523,COMUNE DI SIENA,1288710484,1.3051907e-05
50800523,COMUNE DI SIENA,92007810523,33.33
50800523,COMUNE DI SIENA,2089000422,4.195206
50800523,COMUNE DI SIENA,922310529,0.490875
50800523,COMUNE DI SIENA,2046440513,15.995768
50800523,COMUNE DI SIENA,2280240041,0.0054803127
50800523,COMUNE DI SIENA,1319650527,3.8897676
50800523,COMUNE DI SIENA,4633850484,1.7760895
50800523,COMUNE DI SIENA,5145720487,0.99042386
50800523,COMUNE DI SIENA,1339180521,3.382407
50800523,COMUNE DI SIENA,2042930970,0.08926469
50800523,COMUNE DI SIENA,1349420529,2.5229192
50800523,COMUNE DI SIENA,123570525,38.39132
50800523,COMUNE DI SIENA,4888230481,3.9154707e-05
50800523,COMUNE DI SIENA,4751050487,4.8388692e-06
50800523,COMUNE DI SIENA,1361920539,2.6760465e-05
50800523,COMUNE DI SIENA,883360703,0.56
50800523,COMUNE DI SIENA,1362920504,7.771379e-06
50800523,COMUNE DI SIENA,1333930509,1.2798879e-06
50800523,COMUNE DI SIENA,423030584,0.9715333
50800523,COMUNE DI SIENA,1427210529,0.9473615
50800523,COMUNE DI SIENA,1816540510,3.2459874
50800523,COMUNE DI SIENA,1828940518,7.718401
50800523,COMUNE DI SIENA,1875880971,5.2230415
50800523,COMUNE DI SIENA,13157221006,4.7130146
50800523,COMUNE DI SIENA,15952111001,3.9154706e-06
50800523,COMUNE DI SIENA,311910533,1.01368105e-05
50800523,COMUNE DI SIENA,2637140423,2.95551
50800523,COMUNE DI SIENA,12475430018,0.006584256
50800523,COMUNE DI SIENA,1828530509,2.655323e-07
50800523,COMUNE DI SIENA,12475460015,0.006584256
50800523,COMUNE DI SIENA,2166820510,6.5677996
50800523,COMUNE DI SIENA,369470513,0.0066052945
52090958,COMUNE DI ORISTANO,90059440959,1.43
52090958,COMUNE DI ORISTANO,90049210959,100.0
52090958,COMUNE DI ORISTANO,1096000953,100.0
52090958,COMUNE DI ORISTANO,90049200950,100.0
52090958,COMUNE DI ORISTANO,2865400929,1.439
52090958,COMUNE DI ORISTANO,90021620951,9.1
52090958,COMUNE DI ORISTANO,80003430958,31.41
52090958,COMUNE DI ORISTANO,1122870957,100.0
52420866,COMUNE DI ASSORO,1178450860,0.028512977
52420866,COMUNE DI ASSORO,1282460862,3.09
52420866,COMUNE DI ASSORO,1058960863,2.7269523
52420866,COMUNE DI ASSORO,667240865,2.6089375
52420866,COMUNE DI ASSORO,1201410865,3.3708334
52420866,COMUNE DI ASSORO,548140862,2.391466
52420866,COMUNE DI ASSORO,5678560821,0.21741147
52840915,COMUNE DI BOLOTANA,2934390929,0.0275328
53070918,COMUNE DI NUORO,973760911,51.0
53070918,COMUNE DI NUORO,2865400929,1.79839
53070918,COMUNE DI NUORO,2934390929,1.4081148
53070918,COMUNE DI NUORO,80004890911,25.0
53070918,COMUNE DI NUORO,87460911,75.0
53070918,COMUNE DI NUORO,1546150911,100.0
53070918,COMUNE DI NUORO,93007210912,50.0
53710943,COMUNE DI SANT'AGAPITO,947590949,0.40816325
53710943,COMUNE DI SANT'AGAPITO,1884950708,0.5207936
53710943,COMUNE DI SANT'AGAPITO,90023160949,0.07304602
53710943,COMUNE DI SANT'AGAPITO,857000947,0.6608441
53710943,COMUNE DI SANT'AGAPITO,1622170700,0.06608441
53930384,COMUNE DI COPPARO,1280290386,23.247477
53930384,COMUNE DI COPPARO,1708440381,80.0
53930384,COMUNE DI COPPARO,1964100380,17.402449
53930384,COMUNE DI COPPARO,2770891204,0.0014310041
53930384,COMUNE DI COPPARO,1004910384,7.950637
53930384,COMUNE DI COPPARO,1358060380,1.3259008
53930384,COMUNE DI COPPARO,1401910383,100.0
53930384,COMUNE DI COPPARO,243260387,0.46296763
53930384,COMUNE DI COPPARO,1708200389,100.0
54410709,COMUNE DI RIPABOTTONI,1884950708,0.17761351
54410709,COMUNE DI RIPABOTTONI,1493670705,0.4901961
54500707,COMUNE DI LIMOSANO,875480709,2.4330902
54500707,COMUNE DI LIMOSANO,968090704,0.1001001
55450944,COMUNE DI PETTORANELLO DEL MOLISE,821000940,20.0
55450944,COMUNE DI PETTORANELLO DEL MOLISE,947590949,0.40816325
55450944,COMUNE DI PETTORANELLO DEL MOLISE,1622170700,0.024308218
55450944,COMUNE DI PETTORANELLO DEL MOLISE,857000947,0.24308218
55450944,COMUNE DI PETTORANELLO DEL MOLISE,90023160949,0.07304602
55460943,COMUNE DI PESCHE,857000947,0.5745556
55460943,COMUNE DI PESCHE,821000940,20.0
55460943,COMUNE DI PESCHE,1622170700,0.05745556
55460943,COMUNE DI PESCHE,90023160949,0.07304602
55460943,COMUNE DI PESCHE,1884950708,0.6034102
56590896,COMUNE DI ROSOLINI,1418270896,19.019001
56590896,COMUNE DI ROSOLINI,1816320897,5.13
56590896,COMUNE DI ROSOLINI,1383050893,14.28
56590896,COMUNE DI ROSOLINI,1255520890,6.854994
56590896,COMUNE DI ROSOLINI,93045400897,4.15
56590896,COMUNE DI ROSOLINI,93081320892,5.38
56590896,COMUNE DI ROSOLINI,1516460894,55.0
56590896,COMUNE DI ROSOLINI,5678560821,0.57124954
56600943,COMUNE DI BELMONTE DEL SANNIO,947520946,2.0
56600943,COMUNE DI BELMONTE DEL SANNIO,1622170700,0.048261758
56600943,COMUNE DI BELMONTE DEL SANNIO,857000947,0.4826176
56600943,COMUNE DI BELMONTE DEL SANNIO,1884950708,0.2579364
56650948,COMUNE DI POGGIO SANNITA,875480709,1.2165451
56650948,COMUNE DI POGGIO SANNITA,857000947,0.4826176
56650948,COMUNE DI POGGIO SANNITA,947520946,2.0
56650948,COMUNE DI POGGIO SANNITA,1622170700,0.048261758
56650948,COMUNE DI POGGIO SANNITA,1884950708,0.22764967
56870942,COMUNE DI SESSANO DEL MOLISE,1622170700,0.04866837
56870942,COMUNE DI SESSANO DEL MOLISE,947590949,0.40816325
56870942,COMUNE DI SESSANO DEL MOLISE,90023160949,0.14609204
56870942,COMUNE DI SESSANO DEL MOLISE,857000947,0.4866837
57170946,COMUNE DI CAPRACOTTA,1625220700,0.5580558
57170946,COMUNE DI CAPRACOTTA,831320940,17.612524
57170946,COMUNE DI CAPRACOTTA,947520946,2.0053334
57170946,COMUNE DI CAPRACOTTA,857000947,0.66447955
57170946,COMUNE DI CAPRACOTTA,1622170700,0.06644796
57170946,COMUNE DI CAPRACOTTA,833690944,0.26666665
58880865,COMUNE DI NISSORIA,1058960863,1.5209523
58880865,COMUNE DI NISSORIA,1201410865,1.8650001
58880865,COMUNE DI NISSORIA,667240865,2.6089375
58880865,COMUNE DI NISSORIA,1178450860,0.028512977
58880865,COMUNE DI NISSORIA,91057900861,17.9286
58880865,COMUNE DI NISSORIA,548140862,1.4225512
58880865,COMUNE DI NISSORIA,5678560821,0.21741147
59460949,COMUNE DI MIRANDA,1622170700,0.05945443
59460949,COMUNE DI MIRANDA,857000947,0.5945443
60670700,COMUNE DI BONEFRO,1445680703,0.43572983
60670700,COMUNE DI BONEFRO,875480709,2.4330902
60680949,COMUNE DI CANTALUPO NEL SANNIO,1884950708,0.2779728
60680949,COMUNE DI CANTALUPO NEL SANNIO,968090704,0.1001001
60680949,COMUNE DI CANTALUPO NEL SANNIO,866100944,25.0
60680949,COMUNE DI CANTALUPO NEL SANNIO,1622170700,0.039882455
60680949,COMUNE DI CANTALUPO NEL SANNIO,857000947,0.39882454
60850906,COMUNE DI MONTI,2033000908,5.556
60850906,COMUNE DI MONTI,91039810907,0.04
60850906,COMUNE DI MONTI,2126680905,1.04805
60850906,COMUNE DI MONTI,2934390929,0.051282473
60850906,COMUNE DI MONTI,2865400929,0.0025859
62380944,COMUNE DI FILIGNANO,1622170700,0.040828686
62380944,COMUNE DI FILIGNANO,947590949,0.40816325
62380944,COMUNE DI FILIGNANO,857000947,0.40828687
62380944,COMUNE DI FILIGNANO,90023160949,0.21913806
63150957,COMUNE DI TERRALBA,2934390929,0.09817601
63640684,COMUNE DI CITTA' SANT'ANGELO,1291620688,1.4492754
63640684,COMUNE DI CITTA' SANT'ANGELO,1611660687,4.0832663
63640684,COMUNE DI CITTA' SANT'ANGELO,10950101005,0.5797101
63640684,COMUNE DI CITTA' SANT'ANGELO,1834320689,100.0
63640684,COMUNE DI CITTA' SANT'ANGELO,91012270681,17.0
63640684,COMUNE DI CITTA' SANT'ANGELO,12236141003,0.67856324
63640684,COMUNE DI CITTA' SANT'ANGELO,735910671,0.5797101
63640684,COMUNE DI CITTA' SANT'ANGELO,1843880681,3.7500002
63640684,COMUNE DI CITTA' SANT'ANGELO,91015370686,1.4492754
63640684,COMUNE DI CITTA' SANT'ANGELO,91018080688,8.006405
64230956,COMUNE DI NARBOLIA,2934390929,0.04169152
64230956,COMUNE DI NARBOLIA,90053070950,4.99
64230956,COMUNE DI NARBOLIA,1040000950,0.8278341
64230956,COMUNE DI NARBOLIA,2865400929,0.0012682
64240310,COMUNE DI GRADO,1586310938,5.0
64240310,COMUNE DI GRADO,1021090319,10.620081
64240310,COMUNE DI GRADO,505830315,3.09
64240310,COMUNE DI GRADO,1395020934,0.13965513
64240310,COMUNE DI GRADO,1024770313,0.8136536
64240310,COMUNE DI GRADO,2052640303,0.0009603129
64240310,COMUNE DI GRADO,1123290312,0.011242461
64240310,COMUNE DI GRADO,1070220312,0.0112063
64240310,COMUNE DI GRADO,500670310,0.16461438
64240310,COMUNE DI GRADO,1294690324,3.1860244
64240310,COMUNE DI GRADO,500730312,100.0
64240310,COMUNE DI GRADO,1112810310,1.3
64240310,COMUNE DI GRADO,80000750317,4.0
64560709,COMUNE DI TRIVENTO,875480709,2.4330902
64560709,COMUNE DI TRIVENTO,90023160949,2.1913805
65080707,COMUNE DI CASACALENDA,1884950708,0.7518362
65080707,COMUNE DI CASACALENDA,1445680703,1.0893245
65080707,COMUNE DI CASACALENDA,875480709,2.4330902
65400707,COMUNE DI PIETRACUPA,968090704,0.1001001
65400707,COMUNE DI PIETRACUPA,875480709,1.2165451
65540569,COMUNE DI CIVITA CASTELLANA,1767320565,5.1964498
65540569,COMUNE DI CIVITA CASTELLANA,1683120560,51.0
66290701,COMUNE DI SAN MASSIMO,968090704,0.1001001
66290701,COMUNE DI SAN MASSIMO,1625220700,0.5580558
67060947,COMUNE DI AGNONE,857000947,3.2584288
67060947,COMUNE DI AGNONE,947520946,2.0
67060947,COMUNE DI AGNONE,1622170700,0.3258429
67060947,COMUNE DI AGNONE,1884950708,1.8528153
67060947,COMUNE DI AGNONE,90023160949,1.8261505
67190942,COMUNE DI PESCOLANCIANO,857000947,0.57304823
67190942,COMUNE DI PESCOLANCIANO,947520946,2.0
67190942,COMUNE DI PESCOLANCIANO,1622170700,0.057304822
67360941,COMUNE DI CIVITANOVA DEL SANNIO,857000947,0.53950566
67360941,COMUNE DI CIVITANOVA DEL SANNIO,1622170700,0.053950567
67360941,COMUNE DI CIVITANOVA DEL SANNIO,947520946,2.0
67470948,COMUNE DI CHIAUCI,1622170700,0.015749041
67470948,COMUNE DI CHIAUCI,90023160949,0.07304602
67470948,COMUNE DI CHIAUCI,857000947,0.1574904
67470948,COMUNE DI CHIAUCI,947520946,2.0
67510701,COMUNE DI SAN MARTINO IN PENSILIS,1884950708,1.7715815
67510701,COMUNE DI SAN MARTINO IN PENSILIS,1445680703,2.178649
67530709,COMUNE DI TERMOLI,1884950708,12.50271
67530709,COMUNE DI TERMOLI,1500560709,97.5
67530709,COMUNE DI TERMOLI,1540450705,56.89
67530709,COMUNE DI TERMOLI,1445680703,10.893246
67530709,COMUNE DI TERMOLI,91055010705,50.0
67530709,COMUNE DI TERMOLI,1628860700,25.6005
67530709,COMUNE DI TERMOLI,90190703,56.89
67530709,COMUNE DI TERMOLI,1493670705,16.732353
67530709,COMUNE DI TERMOLI,1497480705,56.89
67590703,COMUNE DI CIVITACAMPOMARANO,1445680703,0.21786492
67610956,COMUNE DI BONARCADO,2865400929,0.0010226
67610956,COMUNE DI BONARCADO,1040000950,0.5266623
67770941,COMUNE DI POZZILLI,1884950708,0.8310048
67770941,COMUNE DI POZZILLI,90023160949,0.07304602
67770941,COMUNE DI POZZILLI,71600944,5.23
67770941,COMUNE DI POZZILLI,1622170700,0.10954405
67770941,COMUNE DI POZZILLI,947590949,0.40816325
67770941,COMUNE DI POZZILLI,857000947,1.0954405
67840850,COMUNE DI MAZZARINO,1897460851,7.3399997
67840850,COMUNE DI MAZZARINO,1663680856,7.738333
67840850,COMUNE DI MAZZARINO,1859310854,1.7857144
67840850,COMUNE DI MAZZARINO,1686190859,0.012525
67840850,COMUNE DI MAZZARINO,1621350857,0.65000004
67840850,COMUNE DI MAZZARINO,1746340890,4.0
67840850,COMUNE DI MAZZARINO,1545630855,0.1002
67840850,COMUNE DI MAZZARINO,1545620856,0.1
68380955,COMUNE DI SAN VERO MILIS,1040000950,0.20695853
68560911,COMUNE DI TORTOLI',2114640929,50.0
68560911,COMUNE DI TORTOLI',949420913,9.677419
68560911,COMUNE DI TORTOLI',2934390929,0.083816424
68560911,COMUNE DI TORTOLI',71030910,50.0
68600956,COMUNE DI ABBASANTA,2934390929,0.021238614
68600956,COMUNE DI ABBASANTA,1040000950,0.6583279
68900950,COMUNE DI SANTU LUSSURGIU,1040000950,0.6583279
68940881,COMUNE DI CHIARAMONTE GULFI,1544690884,2.605
68940881,COMUNE DI CHIARAMONTE GULFI,1221700881,2.5
68940881,COMUNE DI CHIARAMONTE GULFI,1158290880,1.0
68940881,COMUNE DI CHIARAMONTE GULFI,1790440885,2.53
69210557,COMUNE DI ARRONE,1250250550,0.8166667
69210557,COMUNE DI ARRONE,1456930559,1.1422684
69210557,COMUNE DI ARRONE,202220554,1.1400126
69210557,COMUNE DI ARRONE,2915750547,3.1749998e-05
69210557,COMUNE DI ARRONE,1317200556,2.8
69590941,COMUNE DI MONTAQUILA,1884950708,0.8849874
69590941,COMUNE DI MONTAQUILA,1622170700,0.13427283
69590941,COMUNE DI MONTAQUILA,857000947,1.3427283
69590941,COMUNE DI MONTAQUILA,90023160949,0.36523008
69590941,COMUNE DI MONTAQUILA,947590949,4.0816326
69670958,COMUNE DI GONNOSNO',2934390929,0.005218017
69670958,COMUNE DI GONNOSNO',1129830954,1.3010662
69680940,COMUNE DI BAGNOLI DEL TRIGNO,857000947,0.5517041
69680940,COMUNE DI BAGNOLI DEL TRIGNO,1884950708,0.25261125
69680940,COMUNE DI BAGNOLI DEL TRIGNO,1622170700,0.05517041
69690709,COMUNE DI FOSSALTO,875480709,3.406326
69690709,COMUNE DI FOSSALTO,1884950708,0.45845765
69690709,COMUNE DI FOSSALTO,968090704,0.1001001
69850949,COMUNE DI MACCHIA D'ISERNIA,1884950708,0.40227348
69850949,COMUNE DI MACCHIA D'ISERNIA,947590949,0.40816325
